"house_size";"Settlement";"site_name_ill";"mean_orien";"Quarter";"Culture"
46,336;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
53,892;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
55,346;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
74,962;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
83,792;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
63,178;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
63,565;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
47,266;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
18,474;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
42,914;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
57,415;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
31,813;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
27,468;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
56,075;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
42,323;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
92,537;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
117,337;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
92,36;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
45,596;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
59,552;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
45,031;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
39,375;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
36,243;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
50,919;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
29,237;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
57,286;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
22,405;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
42,231;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
95,321;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
57,674;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
69,42;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
53,075;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
46,751;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
56,154;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
72,69;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
92,172;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
62,424;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
95,896;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
18,704;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
102,431;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
31,44;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
41,865;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
39,603;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
47,914;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
99,946;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
59,874;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
71,182;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
55,828;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
70,034;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
92,953;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
67,833;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
33,989;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
41,563;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
46,178;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
52,044;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
73,717;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
80,693;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
59,632;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
39,454;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
65,161;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
78,622;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
27,304;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
44,748;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
41,291;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
35,103;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
19,915;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
65,657;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
55,019;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
56,209;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
17,294;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
31,917;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
16,806;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
35,098;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
55,89;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
55,74;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
47,803;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
29,364;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
32,531;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
40,618;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
63,775;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
38,139;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
39,499;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
60,63;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
42,569;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
24,231;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
46,11;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
78,25;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
69,072;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
74,116;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
27,179;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
68,629;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
62,81;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
76,431;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
52,279;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
77,577;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
71,272;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
22,849;"Nebelivka";"Nebelivka";NA;"J";"Trypillia"
17,238;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
43,738;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
49,343;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
39,446;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
44,781;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
57,564;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
217,884;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
43,339;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
63,425;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
51,249;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
60,459;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
49,027;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
27,542;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
31,248;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
82,652;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
57,921;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
33,145;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
42,08;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
38,879;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
53,141;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
83,475;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
81,519;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
58,158;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
91,714;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
34,012;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
27,72;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
33,423;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
52,512;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
53,469;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
71,903;"Nebelivka";"Nebelivka";NA;"C";"Trypillia"
93,37;"Nebelivka";"Nebelivka";NA;"C";"Trypillia"
117,661;"Nebelivka";"Nebelivka";NA;"C";"Trypillia"
51,853;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
53,632;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
57,724;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
66,022;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
60,448;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
69,837;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
79,599;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
86,557;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
86,557;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
34,229;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
53,97;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
85,619;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
29,762;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
38,587;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
36,708;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
33,665;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
27,665;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
65,06;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
205,778;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
68,442;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
81,796;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
42,869;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
32,028;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
27,275;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
56,836;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
79,866;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
37,075;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
53,239;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
54,784;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
43,539;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
46,013;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
60,402;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
27,337;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
36,569;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
28,24;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
36,872;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
36,711;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
32,641;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
42,718;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
32,565;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
50,451;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
45,259;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
29,251;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
29,92;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
22,201;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
35,059;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
51,668;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
44,69;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
39,581;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
36,669;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
28,189;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
30,489;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
33,145;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
71,148;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
84,095;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
41,644;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
38,901;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
40,623;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
42,769;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
36,552;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
53,134;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
66,307;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
42,59;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
49,343;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
46,691;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
50,286;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
27,876;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
27,09;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
38,841;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
30,888;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
61,856;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
26,033;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
23,337;"Nebelivka";"Nebelivka";NA;"M";"Trypillia"
132,525;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
18,705;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
30,753;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
58,345;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
31,627;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
22,462;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
71,715;"Nebelivka";"Nebelivka";NA;"A";"Trypillia"
104,734;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
20,905;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
64,049;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
26,465;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
31,394;"Nebelivka";"Nebelivka";NA;"J";"Trypillia"
75,915;"Nebelivka";"Nebelivka";NA;"J";"Trypillia"
42,219;"Nebelivka";"Nebelivka";NA;"J";"Trypillia"
29,048;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
26,465;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
20,905;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
42,331;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
37,335;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
36,745;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
25,064;"Nebelivka";"Nebelivka";NA;"N";"Trypillia"
43,474;"Nebelivka";"Nebelivka";NA;"G";"Trypillia"
107,122;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
29,48;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
88,791;"Nebelivka";"Nebelivka";NA;"C";"Trypillia"
69,944;"Nebelivka";"Nebelivka";NA;"C";"Trypillia"
69,32;"Nebelivka";"Nebelivka";NA;"C";"Trypillia"
69,538;"Nebelivka";"Nebelivka";NA;"C";"Trypillia"
69,538;"Nebelivka";"Nebelivka";NA;"C";"Trypillia"
60,942;"Nebelivka";"Nebelivka";NA;"C";"Trypillia"
69,517;"Nebelivka";"Nebelivka";NA;"D";"Trypillia"
70,158;"Nebelivka";"Nebelivka";NA;"D";"Trypillia"
113,205;"Nebelivka";"Nebelivka";NA;"F";"Trypillia"
54,032;"Nebelivka";"Nebelivka";NA;"E";"Trypillia"
41,283;"Nebelivka";"Nebelivka";NA;"F";"Trypillia"
30,153;"Nebelivka";"Nebelivka";NA;"F";"Trypillia"
46,869;"Nebelivka";"Nebelivka";NA;"";"Trypillia"
49,782;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
71,71;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
133,646;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
98,178;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
99,359;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
56,102;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
102,312;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
29,309;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
24,213;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
81,215;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
59,93;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
86,168;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
100,972;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
85,443;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
102,571;"Nebelivka";"Nebelivka";NA;"C";"Trypillia"
73,981;"Nebelivka";"Nebelivka";NA;"C";"Trypillia"
70,107;"Nebelivka";"Nebelivka";NA;"C";"Trypillia"
52,296;"Nebelivka";"Nebelivka";NA;"C";"Trypillia"
71,127;"Nebelivka";"Nebelivka";NA;"C";"Trypillia"
56,308;"Nebelivka";"Nebelivka";NA;"C";"Trypillia"
138,919;"Nebelivka";"Nebelivka";NA;"D";"Trypillia"
109,464;"Nebelivka";"Nebelivka";NA;"D";"Trypillia"
58,908;"Nebelivka";"Nebelivka";NA;"D";"Trypillia"
62,641;"Nebelivka";"Nebelivka";NA;"C";"Trypillia"
133,628;"Nebelivka";"Nebelivka";NA;"C";"Trypillia"
66,172;"Nebelivka";"Nebelivka";NA;"E";"Trypillia"
89,527;"Nebelivka";"Nebelivka";NA;"E";"Trypillia"
117,246;"Nebelivka";"Nebelivka";NA;"G";"Trypillia"
112,037;"Nebelivka";"Nebelivka";NA;"G";"Trypillia"
68,085;"Nebelivka";"Nebelivka";NA;"G";"Trypillia"
111,086;"Nebelivka";"Nebelivka";NA;"G";"Trypillia"
39,822;"Nebelivka";"Nebelivka";NA;"G";"Trypillia"
57,743;"Nebelivka";"Nebelivka";NA;"G";"Trypillia"
72,651;"Nebelivka";"Nebelivka";NA;"E";"Trypillia"
44,931;"Nebelivka";"Nebelivka";NA;"F";"Trypillia"
60,368;"Nebelivka";"Nebelivka";NA;"F";"Trypillia"
58,064;"Nebelivka";"Nebelivka";NA;"G";"Trypillia"
89,314;"Nebelivka";"Nebelivka";NA;"G";"Trypillia"
59,402;"Nebelivka";"Nebelivka";NA;"G";"Trypillia"
78,898;"Nebelivka";"Nebelivka";NA;"G";"Trypillia"
58,546;"Nebelivka";"Nebelivka";NA;"F";"Trypillia"
49,351;"Nebelivka";"Nebelivka";NA;"G";"Trypillia"
69,254;"Nebelivka";"Nebelivka";NA;"G";"Trypillia"
220,623;"Nebelivka";"Nebelivka";NA;"H";"Trypillia"
82,477;"Nebelivka";"Nebelivka";NA;"H";"Trypillia"
367;"Nebelivka";"Nebelivka";NA;"H";"Trypillia"
46,081;"Nebelivka";"Nebelivka";NA;"H";"Trypillia"
50,621;"Nebelivka";"Nebelivka";NA;"H";"Trypillia"
49,068;"Nebelivka";"Nebelivka";NA;"H";"Trypillia"
50,5;"Nebelivka";"Nebelivka";NA;"H";"Trypillia"
155,796;"Nebelivka";"Nebelivka";NA;"H";"Trypillia"
96,613;"Nebelivka";"Nebelivka";NA;"H";"Trypillia"
59,659;"Nebelivka";"Nebelivka";NA;"H";"Trypillia"
64,107;"Nebelivka";"Nebelivka";NA;"H";"Trypillia"
61,065;"Nebelivka";"Nebelivka";NA;"H";"Trypillia"
52,591;"Nebelivka";"Nebelivka";NA;"I";"Trypillia"
61,726;"Nebelivka";"Nebelivka";NA;"I";"Trypillia"
90,524;"Nebelivka";"Nebelivka";NA;"I";"Trypillia"
122,047;"Nebelivka";"Nebelivka";NA;"J";"Trypillia"
46,607;"Nebelivka";"Nebelivka";NA;"J";"Trypillia"
31,507;"Nebelivka";"Nebelivka";NA;"J";"Trypillia"
89,376;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
67,508;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
60,332;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
114,402;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
98,096;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
118,213;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
69,615;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
174,687;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
26,019;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
81,329;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
36,032;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
123,908;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
26,031;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
54,077;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
80,568;"Nebelivka";"Nebelivka";NA;"I";"Trypillia"
71,146;"Nebelivka";"Nebelivka";NA;"J";"Trypillia"
71,173;"Nebelivka";"Nebelivka";NA;"I";"Trypillia"
56,117;"Nebelivka";"Nebelivka";NA;"I";"Trypillia"
35,989;"Nebelivka";"Nebelivka";NA;"F";"Trypillia"
23,827;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
41,19;"Nebelivka";"Nebelivka";NA;"F";"Trypillia"
66,204;"Nebelivka";"Nebelivka";NA;"F";"Trypillia"
23,456;"Nebelivka";"Nebelivka";NA;"F";"Trypillia"
35,747;"Nebelivka";"Nebelivka";NA;"F";"Trypillia"
36,728;"Nebelivka";"Nebelivka";NA;"F";"Trypillia"
23,311;"Nebelivka";"Nebelivka";NA;"D";"Trypillia"
66,521;"Nebelivka";"Nebelivka";NA;"B";"Trypillia"
20,116;"Nebelivka";"Nebelivka";NA;"D";"Trypillia"
45,33;"Nebelivka";"Nebelivka";NA;"G";"Trypillia"
23,572;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
79,394;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
62,839;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
95,925;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
96,147;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
87,71;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
55,482;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
38,93;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
74,882;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
71,654;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
65,755;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
309,342;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
46,479;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
45,417;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
60,595;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
80,96;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
92,54;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
53,8;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
48,985;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
65,637;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
34,004;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
69,487;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
70,416;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
52,475;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
96,397;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
70,883;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
85,558;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
59,094;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
54,018;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
48,453;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
33,74;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
59,173;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
70,554;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
73,478;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
59,611;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
71,203;"Nebelivka";"Nebelivka";NA;"L";"Trypillia"
61,906;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
64,789;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
60,95;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
43,214;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
96,842;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
90,603;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
98,841;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
82,082;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
59,959;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
61,191;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
66,401;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
39,691;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
44,448;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
48,789;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
51,043;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
95,172;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
46,12;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
67,225;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
34,557;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
56,585;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
57,404;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
42,406;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
33,106;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
27,367;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
13,978;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
165,899;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
336,977;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
74,48;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
45,901;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
55,532;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
83,342;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
65,759;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
60,865;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
57,377;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
46,266;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
57,962;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
87,691;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
63,063;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
50,279;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
52,977;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
74,01;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
36,594;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
43,106;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
73,025;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
20,23;"Nebelivka";"Nebelivka";NA;"K";"Trypillia"
